Farm ID,Year,Specie vegetale,Superficie coltivata,Ore uso macchina per ettaro
3112011014631000001,2012,Frumento duro,4.25,13.26
3112011014631000001,2013,Frumento duro,4.7,11.06
3112011014631000001,2014,Frumento duro,5.0,21.05
3112011014631000001,2015,Frumento duro,7.85,100.29
3112011014631000001,2016,Frumento duro,7.45,64.78
3112011014631000001,2017,Frumento duro,7.0,12.47
3112011014636000001,2011,Frumento duro,11.73,31.01
3112011014636000001,2012,Frumento duro,11.73,30.0
3112011014644000001,2011,Frumento duro,18.08,18.81
3112011014644000001,2013,Frumento duro,12.5,9.6
3112011014653000001,2011,Frumento duro,34.95,6.87
3112011014653000001,2013,Frumento duro,34.95,8.79
3112011014655000001,2011,Frumento duro,20.0,21.65
3112011014655000001,2012,Frumento duro,26.0,5.44
3112011014655000001,2014,Frumento duro,17.0,6.14
3112011014655000001,2015,Frumento duro,34.0,5.0
3112011014669000001,2011,Frumento duro,4.54,18.41
3112011014669000001,2013,Frumento duro,10.38,16.67
3112011014669000001,2014,Frumento duro,1.66,19.05
3112011014670000001,2011,Frumento duro,2.24,8.57
3112011014676000001,2011,Frumento duro,0.53,23.23
3112011014677000001,2011,Frumento duro,1.6,19.98
3112011014677000001,2012,Frumento duro,1.6,24.37
3112011014678000001,2011,Frumento duro,10.0,19.26
3112011014678000001,2012,Frumento duro,14.0,13.76
3112011014679000001,2011,Frumento duro,23.0,17.26
3112011014679000001,2012,Frumento duro,23.0,17.04
3112011014682000001,2011,Frumento duro,58.75,20.43
3112011014682000001,2012,Frumento duro,58.75,16.0
3112011014683000001,2011,Frumento duro,2.0,18.66
3112011014683000001,2012,Frumento duro,2.0,20.66
3112011014684000001,2012,Frumento duro,2.0,27.33
3112011014686000001,2011,Frumento duro,1.1,10.08
3112011014686000001,2012,Frumento duro,1.1,2.96
3112011014702000001,2011,Frumento duro,13.0,28.74
3112011014707000001,2011,Frumento duro,1.5,20.0
3112011014707000001,2012,Frumento duro,1.5,45.33
3112011014707000001,2013,Frumento duro,56.0,1.07
3112011014707000001,2014,Frumento duro,56.0,1.96
3112011014709000001,2011,Frumento duro,2.5,9.51
3112011014709000001,2012,Frumento duro,4.5,16.44
3112011014709000001,2013,Frumento duro,17.5,5.26
3112011014709000001,2014,Frumento duro,12.0,3.02
3112011014712000001,2011,Frumento duro,2.0,29.04
3112011014712000001,2012,Frumento duro,2.0,13.7
3112011014712000001,2013,Frumento duro,3.8,8.2
3112011014712000001,2014,Frumento duro,5.0,2.61
3122008008087000001,2011,Frumento duro,80.28,5.55
3122008008488000001,2011,Frumento duro,9.3,10.99
3122008008488000001,2014,Frumento duro,9.3,24.3
3122008008488000001,2018,Frumento duro,3.58,12.98
3122008008829000001,2012,Frumento duro,3.5,14.69
3122008008871000001,2011,Frumento duro,1.3,34.62
3122008008871000001,2012,Frumento duro,1.3,28.99
3122008008871000001,2015,Frumento duro,1.4,14.29
3122008009011000001,2011,Frumento duro,2.4,18.15
3122008009652000001,2011,Frumento duro,61.21,7.01
3122008009652000001,2012,Frumento duro,41.88,8.61
3122008009652000001,2013,Frumento duro,61.21,2.12
3122008009708000001,2011,Frumento duro,5.44,16.22
3122008009708000001,2012,Frumento duro,5.44,19.85
3122010010166000001,2011,Frumento duro,7.1,5.73
3122010010166000001,2012,Frumento duro,7.1,6.71
3122010010166000001,2013,Frumento duro,7.1,10.42
3122010010181000001,2011,Frumento duro,2.78,19.37
3122010010181000001,2012,Frumento duro,7.98,14.01
3122010010181000001,2013,Frumento duro,26.47,27.19
3122010010181000001,2014,Frumento duro,26.47,13.17
3122010010252000001,2011,Frumento duro,63.17,14.4
3122010010252000001,2013,Frumento duro,43.0,2.33
3122010010252000001,2015,Frumento duro,43.0,3.17
3122010010333000001,2011,Frumento duro,0.8,39.82
3122010010422000001,2011,Frumento duro,8.95,6.52
3122010010422000001,2012,Frumento duro,8.95,7.3
3122010010422000001,2013,Frumento duro,2.95,4.23
3122010010428000001,2013,Frumento duro,9.91,3.96
3122010010428000001,2015,Frumento duro,4.0,3.92
3122011010045000001,2011,Frumento duro,6.0,9.73
3202008010045000001,2011,Frumento duro,30.0,10.75
3202008010047000001,2011,Frumento duro,7.0,29.28
3202008010100000001,2011,Frumento duro,68.0,1.47
3202008010284000001,2011,Frumento duro,20.0,25.77
3202008010284000001,2012,Frumento duro,15.0,3.33
3202008010284000001,2013,Frumento duro,16.0,31.25
3202008010384000001,2011,Frumento duro,1.5,6.67
3202008010384000001,2012,Frumento duro,3.45,8.58
3202008010384000001,2013,Frumento duro,3.45,6.47
3202008010399000001,2011,Frumento duro,2.5,20.0
3202008010399000001,2012,Frumento duro,4.0,53.0
3202008011246000001,2011,Frumento duro,0.67,42.1
3202010010839000001,2011,Frumento duro,16.0,33.54
3202010010839000001,2014,Frumento duro,16.0,18.17
3202010011505000001,2011,Frumento duro,8.88,32.4
3202010011505000001,2012,Frumento duro,8.88,50.76
3202010011505000001,2013,Frumento duro,7.83,30.65
3202010011505000001,2014,Frumento duro,7.83,4.92
3202010011530000001,2011,Frumento duro,3.0,20.0
3202010011531000001,2011,Frumento duro,5.0,18.3
3202010011531000001,2013,Frumento duro,5.0,2.56
3202010011535000001,2011,Frumento duro,10.0,5.34
3202010011539000001,2011,Frumento duro,3.23,392.72
3202010011595000001,2011,Frumento duro,7.0,9.71
3202010011595000001,2012,Frumento duro,8.0,11.54
3202011010772000001,2011,Frumento duro,53.0,24.72
3202011011273000001,2011,Frumento duro,32.87,16.38
3202011011550000001,2011,Frumento duro,30.57,4.77
3202011011550000001,2012,Frumento duro,30.57,9.81
3202011011611000001,2011,Frumento duro,11.21,23.67
3202011011616000001,2011,Frumento duro,4.29,34.97
3202011011641000001,2011,Frumento duro,15.0,22.2
3202011011641000001,2012,Frumento duro,17.0,17.08
3202011011641000001,2013,Frumento duro,8.0,14.21
3202011011641000001,2014,Frumento duro,12.22,14.32
3202011011641000001,2015,Frumento duro,10.0,17.25
3202011011643000001,2011,Frumento duro,6.95,43.83
3202011011643000001,2012,Frumento duro,6.95,36.82
3202011011643000001,2013,Frumento duro,3.0,50.99
3202011011646000001,2011,Frumento duro,13.1,31.71
3202011011648000001,2011,Frumento duro,3.05,61.03
3202011011651000001,2011,Frumento duro,5.0,70.0
3202011011652000001,2011,Frumento duro,0.5,102.56
3202011011655000001,2011,Frumento duro,2.0,25.74
3202011011658000001,2011,Frumento duro,0.8,377.89
3202011011658000001,2012,Frumento duro,0.8,128.51
3202011011670000001,2011,Frumento duro,5.53,34.58
3202011011671000001,2011,Frumento duro,1.78,21.72
3202011011676000001,2011,Frumento duro,4.0,73.69
3202011011677000001,2011,Frumento duro,10.5,41.9
3202011011677000001,2012,Frumento duro,10.5,35.71
3202011011677000001,2013,Frumento duro,10.5,35.71
3202011011677000001,2014,Frumento duro,10.5,35.71
3202011011677000001,2015,Frumento duro,10.5,35.24
3202011011677000001,2016,Frumento duro,11.0,38.18
3202011011677000001,2017,Frumento duro,10.5,23.81
3202011011677000001,2018,Frumento duro,10.5,23.81
3202011011680000001,2011,Frumento duro,20.0,31.0
3202011011684000001,2011,Frumento duro,26.5,37.74
3202011011685000001,2011,Frumento duro,6.96,43.1
3202011011690000001,2011,Frumento duro,7.0,6.64
3202011011690000001,2013,Frumento duro,7.0,5.1
3202011011693000001,2011,Frumento duro,6.48,15.66
3202011011699000001,2011,Frumento duro,22.84,7.0
3202011011701000001,2011,Frumento duro,30.0,8.44
3202011011704000001,2011,Frumento duro,7.0,16.66
3202011011708000001,2011,Frumento duro,6.25,52.8
3302010001445000001,2011,Frumento duro,15.0,2.82
3302010001445000001,2013,Frumento duro,15.0,5.47
3302010010092000001,2011,Frumento duro,11.0,3.86
3302010010092000001,2012,Frumento duro,11.0,5.0
3302010010123000001,2011,Frumento duro,15.0,4.32
3302010010123000001,2012,Frumento duro,8.5,6.0
3302010010123000001,2013,Frumento duro,47.5,4.86
3302010010123000001,2014,Frumento duro,70.0,2.0
3302010010123000001,2015,Frumento duro,70.0,5.85
3302010010123000001,2016,Frumento duro,70.0,2.0
3302010010123000001,2017,Frumento duro,70.0,1.43
3302010010178000001,2011,Frumento duro,25.0,11.48
3302010010181000001,2011,Frumento duro,9.5,11.79
3302010010181000001,2012,Frumento duro,9.5,9.88
3302010010181000001,2013,Frumento duro,8.0,7.8
3302010010186000001,2011,Frumento duro,10.0,23.26
3302010010198000001,2011,Frumento duro,10.0,16.2
3302010010198000001,2012,Frumento duro,10.0,11.62
3302010010330000001,2011,Frumento duro,2.5,53.37
3302010010330000001,2012,Frumento duro,2.5,21.54
3302011000024000001,2011,Frumento duro,4.0,13.65
3302011000095000001,2011,Frumento duro,3.5,0.83
3302011000095000001,2012,Frumento duro,3.5,3.04
3302011000095000001,2013,Frumento duro,3.5,3.28
3302011000095000001,2014,Frumento duro,3.5,2.69
3302011000095000001,2015,Frumento duro,3.5,3.74
3302011010075000001,2011,Frumento duro,17.0,21.87
3302011010344000001,2011,Frumento duro,8.0,23.28
3302011010374000001,2011,Frumento duro,1.0,21.07
3302011010374000001,2012,Frumento duro,1.0,27.25
3302011010374000001,2013,Frumento duro,1.0,28.02
3302011011031000001,2011,Frumento duro,40.0,10.0
3302011011037000001,2011,Frumento duro,24.0,4.17
3302011011093000001,2011,Frumento duro,3.0,33.33
3302011011093000001,2012,Frumento duro,2.0,11.95
3302011011093000001,2013,Frumento duro,4.5,18.28
3302011011093000001,2014,Frumento duro,6.05,5.06
3302011011093000001,2015,Frumento duro,4.61,5.04
3302011011093000001,2016,Frumento duro,4.45,6.29
3302011011093000001,2017,Frumento duro,4.8,4.87
3302011011106000001,2011,Frumento duro,50.54,19.79
2432012080976000001,2012,Frumento duro,7.29,14.27
2442009011689000001,2012,Frumento duro,0.3,168.6
2302010002609000001,2013,Frumento duro,11.35,56.53
2302010091110000001,2012,Frumento duro,14.03,42.55
2302010091110000001,2013,Frumento duro,7.0,27.84
2302012000233000001,2012,Frumento duro,2.18,18.35
2302012000233000001,2013,Frumento duro,2.74,13.09
2302012000233000001,2015,Frumento duro,3.87,15.5
2302012000233000001,2016,Frumento duro,1.64,12.2
2302012002561000001,2014,Frumento duro,4.27,14.04
2302012002561000001,2016,Frumento duro,3.86,2.59
2302012080543000001,2016,Frumento duro,2.53,12.53
2302012080548000001,2012,Frumento duro,1.4,26.76
2302012080548000001,2015,Frumento duro,2.45,24.76
2302012080551000001,2012,Frumento duro,2.98,20.42
2302012080551000001,2016,Frumento duro,8.58,23.31
2302012080551000001,2017,Frumento duro,8.32,21.47
2302012080551000001,2018,Frumento duro,8.37,16.62
2302012080552000001,2016,Frumento duro,8.83,4.59
2302012080556000001,2012,Frumento duro,5.32,36.52
2302012080556000001,2013,Frumento duro,4.75,24.48
2302012080556000001,2014,Frumento duro,3.15,20.55
2302012080556000001,2016,Frumento duro,3.52,9.75
2602008013968000001,2014,Frumento duro,9.91,2.02
2602011014330000001,2012,Frumento duro,15.76,0.86
2602011014340000001,2012,Frumento duro,12.13,0.82
2602011014345000001,2012,Frumento duro,10.32,0.97
2602011014350000001,2012,Frumento duro,8.9,21.37
2602011014351000001,2012,Frumento duro,7.77,3.44
2602012010754000001,2012,Frumento duro,1.16,13.58
2602012011723000001,2012,Frumento duro,1.68,5.95
2602012012135000001,2012,Frumento duro,23.56,9.58
2602012012135000001,2013,Frumento duro,25.98,0.38
2602012012135000001,2014,Frumento duro,24.99,0.8
2602012012300000001,2012,Frumento duro,5.2,14.96
2602012012369000001,2012,Frumento duro,28.32,4.65
2602012012469000001,2012,Frumento duro,3.08,24.61
2602012012469000001,2013,Frumento duro,1.43,14.67
2602012012471000001,2012,Frumento duro,12.64,7.6
2602012012620000001,2012,Frumento duro,39.8,0.25
2602012012635000001,2012,Frumento duro,17.7,36.12
2602012012651000001,2013,Frumento duro,1.55,10.83
2602012012651000001,2014,Frumento duro,7.77,5.45
2602012012651000001,2015,Frumento duro,6.04,8.37
2602012012651000001,2016,Frumento duro,0.5,20.0
2602012012651000001,2017,Frumento duro,6.04,10.3
2602012012819000001,2012,Frumento duro,75.27,0.13
2602012012819000001,2013,Frumento duro,48.01,7.77
2602012012819000001,2014,Frumento duro,3.44,19.0
2602012013067000001,2012,Frumento duro,6.79,9.57
2602012013067000001,2013,Frumento duro,13.97,0.72
2602012013067000001,2014,Frumento duro,3.12,14.65
2602012013067000001,2015,Frumento duro,24.48,3.89
2602012013094000001,2012,Frumento duro,1.71,12.81
2602012013391000001,2012,Frumento duro,59.24,17.0
2602012013590000001,2012,Frumento duro,54.54,5.89
2602012013846000001,2013,Frumento duro,14.29,18.88
2602012014192000001,2012,Frumento duro,7.37,5.27
2602012014217000001,2012,Frumento duro,52.71,6.23
2602012014379000001,2012,Frumento duro,34.24,19.18
2602012014379000001,2013,Frumento duro,33.15,4.22
2602012014379000001,2014,Frumento duro,25.2,4.13
2602012014391000001,2015,Frumento duro,4.69,10.2
2602012014408000001,2012,Frumento duro,56.11,0.18
2602012014433000001,2012,Frumento duro,7.38,5.77
2602012014485000001,2012,Frumento duro,12.63,6.01
2602012014485000001,2013,Frumento duro,22.32,4.31
2602012014509000001,2012,Frumento duro,11.71,5.86
2602012014512000001,2012,Frumento duro,23.47,8.39
2602012014512000001,2013,Frumento duro,22.03,7.86
2602012014512000001,2014,Frumento duro,22.09,6.3
2602012014531000001,2012,Frumento duro,56.37,0.18
2602012014531000001,2013,Frumento duro,63.7,0.16
2602012014531000001,2014,Frumento duro,44.96,0.22
2602012014533000001,2012,Frumento duro,10.09,17.38
2602012014533000001,2014,Frumento duro,21.52,5.75
2602012014539000001,2012,Frumento duro,12.85,0.78
2602012014539000001,2013,Frumento duro,15.43,0.65
2602012014539000001,2014,Frumento duro,28.57,0.7
2602012014539000001,2015,Frumento duro,34.98,1.43
2602012014548000001,2012,Frumento duro,1.4,12.64
2602012014560000001,2012,Frumento duro,3.08,14.55
2602012014560000001,2013,Frumento duro,5.36,12.49
2602012014571000001,2012,Frumento duro,2.88,3.47
2602012014571000001,2013,Frumento duro,10.42,5.83
2602012014571000001,2014,Frumento duro,15.72,0.64
2602012014571000001,2015,Frumento duro,27.03,7.83
2602012014571000001,2016,Frumento duro,4.31,17.4
2602012014581000001,2015,Frumento duro,8.67,2.31
2602012014582000001,2012,Frumento duro,4.54,2.2
2602012014582000001,2014,Frumento duro,2.05,9.76
2602012014582000001,2015,Frumento duro,5.05,5.94
2602012014583000001,2012,Frumento duro,38.5,0.26
2602012014583000001,2013,Frumento duro,9.69,5.16
2602012014585000001,2013,Frumento duro,3.5,7.53
2602012014585000001,2014,Frumento duro,5.24,5.47
2602012014598000001,2013,Frumento duro,4.32,2.31
2602012014598000001,2014,Frumento duro,4.3,2.33
2602012014609000001,2012,Frumento duro,5.15,5.6
2602012014609000001,2013,Frumento duro,6.15,4.78
2602012014609000001,2014,Frumento duro,4.95,7.93
2602012014609000001,2015,Frumento duro,6.15,8.13
2602012014612000001,2014,Frumento duro,21.58,3.91
2602012014710000001,2012,Frumento duro,21.59,21.24
2602012014710000001,2014,Frumento duro,5.58,1.79
2702008010493000001,2012,Frumento duro,3.3,10.89
2702008010578000001,2012,Frumento duro,10.82,14.33
2702009010781000001,2012,Frumento duro,6.18,22.94
2702010011009000001,2012,Frumento duro,13.3,10.15
2702010011009000001,2013,Frumento duro,13.3,15.04
2702010011074000001,2012,Frumento duro,2.78,11.51
2702011011180000001,2012,Frumento duro,4.2,21.55
2702011011180000001,2016,Frumento duro,5.2,21.51
2702011011180000001,2017,Frumento duro,1.88,23.93
2702011011185000001,2014,Frumento duro,7.8,10.42
2702011011193000001,2012,Frumento duro,5.69,23.55
2702011011193000001,2015,Frumento duro,5.73,22.71
2702011011203000001,2012,Frumento duro,5.4,11.75
2702011011203000001,2013,Frumento duro,3.4,12.71
2702011011203000001,2016,Frumento duro,2.7,14.13
2702011011207000001,2014,Frumento duro,3.0,10.73
2702011011227000001,2012,Frumento duro,6.7,15.97
2702011011227000001,2013,Frumento duro,23.65,17.09
2702011011227000001,2014,Frumento duro,6.83,19.67
2702011011227000001,2015,Frumento duro,6.83,2.78
2702011011234000001,2013,Frumento duro,12.51,15.99
2702011011258000001,2012,Frumento duro,20.05,16.01
2702011011269000001,2012,Frumento duro,0.48,16.69
2702012011286000001,2012,Frumento duro,1.61,7.45
2702012011286000001,2013,Frumento duro,5.0,3.4
2702012011287000001,2012,Frumento duro,23.41,7.56
2702012011287000001,2013,Frumento duro,15.96,8.2
2702012011293000001,2012,Frumento duro,5.91,70.9
2702012011294000001,2012,Frumento duro,9.7,27.02
2702012011295000001,2012,Frumento duro,72.7,9.19
2702012011299000001,2012,Frumento duro,2.04,4.93
2702012011300000001,2012,Frumento duro,17.7,4.29
2702012011300000001,2013,Frumento duro,2.06,2.43
2702012011304000001,2012,Frumento duro,29.41,3.43
2702012011305000001,2012,Frumento duro,29.12,5.28
2702012011306000001,2012,Frumento duro,56.59,3.89
2702012011307000001,2012,Frumento duro,10.92,1.83
2702012011309000001,2012,Frumento duro,6.0,7.42
2702012011309000001,2013,Frumento duro,6.0,6.92
2702012011321000001,2012,Frumento duro,1.8,33.33
2702012011321000001,2013,Frumento duro,1.0,30.0
2702012011331000001,2012,Frumento duro,4.0,20.91
2702012011332000001,2012,Frumento duro,9.27,21.66
2702012011332000001,2013,Frumento duro,9.8,22.13
2702012011339000001,2012,Frumento duro,13.0,9.21
2702012011339000001,2013,Frumento duro,11.0,7.48
2702012011340000001,2012,Frumento duro,19.2,4.4
2702012011346000001,2012,Frumento duro,14.55,2.96
2702012011346000001,2013,Frumento duro,7.99,2.13
2702012011347000001,2012,Frumento duro,8.86,4.13
2702012011348000001,2012,Frumento duro,6.48,4.56
2702012011348000001,2013,Frumento duro,7.39,4.29
2702012011349000001,2012,Frumento duro,16.89,4.54
2702012011349000001,2013,Frumento duro,9.17,4.15
2702012011378000001,2012,Frumento duro,3.5,15.23
2702012011378000001,2013,Frumento duro,2.3,26.16
2702012011388000001,2012,Frumento duro,14.0,15.94
2702012011389000001,2012,Frumento duro,13.0,9.35
2702012011389000001,2013,Frumento duro,17.0,18.14
2702012011391000001,2012,Frumento duro,10.5,18.42
2702012011391000001,2014,Frumento duro,17.5,11.6
2702012011394000001,2012,Frumento duro,86.82,5.0
2702012011396000001,2012,Frumento duro,146.2,11.0
2702012011396000001,2013,Frumento duro,146.2,12.98
